codgeo;libgeo;an;pop65p
57741;Walschbronn;2022;109
57742;Walscheid;2022;487
57743;Waltembourg;2022;37
57745;Wiesviller;2022;225
57746;Willerwald;2022;308
57747;Wintersbourg;2022;41
57748;Wittring;2022;164
57749;Vœlfling-lès-Bouzonville;2022;37
57750;Wœlfling-lès-Sarreguemines;2022;138
57751;Woippy;2022;2253
57752;Woustviller;2022;721
57753;Wuisse;2022;19
57754;Xanrey;2022;23
57755;Xocourt;2022;9
57756;Xouaxange;2022;45
57757;Yutz;2022;3167
57759;Zarbeling;2022;16
57760;Zetting;2022;199
57761;Zilling;2022;47
57762;Zimming;2022;94
57763;Zommange;2022;13
57764;Zoufftgen;2022;128
57765;Diesen;2022;262
57767;Stuckange;2022;173
58001;Achun;2022;65
58002;Alligny-Cosne;2022;241
58003;Alligny-en-Morvan;2022;211
58004;Alluy;2022;119
58005;Amazy;2022;68
58006;Anlezy;2022;80
58007;Annay;2022;83
58008;Anthien;2022;34
58009;Arbourse;2022;51
58010;Arleuf;2022;239
58011;Armes;2022;72
58012;Arquian;2022;144
58013;Arthel;2022;30
58014;Arzembouy;2022;21
58015;Asnan;2022;48
58016;Asnois;2022;50
58017;Aunay-en-Bazois;2022;96
58018;Authiou;2022;20
58019;Avrée;2022;30
58020;Avril-sur-Loire;2022;56
58021;Azy-le-Vif;2022;55
58023;Bazoches;2022;63
58024;Bazolles;2022;103
58025;Béard;2022;33
58026;Beaulieu;2022;57
58027;Beaumont-la-Ferrière;2022;31
58028;Beaumont-Sardolles;2022;31
58029;Beuvron;2022;26
58030;Biches;2022;99
58031;Billy-Chevannes;2022;60
58032;Billy-sur-Oisy;2022;91
58033;Bitry;2022;92
58034;Blismes;2022;50
58035;Bona;2022;87
58036;Bouhy;2022;171
58037;Brassy;2022;210
58038;Breugnon;2022;40
58039;Brèves;2022;94
58040;Brinay;2022;46
58041;Brinon-sur-Beuvron;2022;60
58042;Bulcy;2022;54
58043;Bussy-la-Pesle;2022;24
58044;La Celle-sur-Loire;2022;224
58045;La Celle-sur-Nièvre;2022;56
58046;Cercy-la-Tour;2022;640
58047;Cervon;2022;202
58048;Cessy-les-Bois;2022;49
58049;Chalaux;2022;33
58050;Challement;2022;20
58051;Challuy;2022;370
58052;Champallement;2022;16
58053;Champlemy;2022;113
58054;Champlin;2022;18
58055;Champvert;2022;230
58056;Champvoux;2022;61
58057;Chantenay-Saint-Imbert;2022;293
58058;La Chapelle-Saint-André;2022;95
58059;La Charité-sur-Loire;2022;1678
58060;Charrin;2022;188
58061;Chasnay;2022;44
58062;Château-Chinon (Ville);2022;594
58063;Château-Chinon (Campagne);2022;211
58064;Châteauneuf-Val-de-Bargis;2022;177
58065;Châtillon-en-Bazois;2022;292
58066;Châtin;2022;32
58067;Chaulgnes;2022;349
58068;Chaumard;2022;103
58069;Chaumot;2022;48
58070;Chazeuil;2022;28
58071;Chevannes-Changy;2022;52
58072;Chevenon;2022;114
58073;Chevroches;2022;23
58074;Chiddes;2022;112
58075;Chitry-les-Mines;2022;83
58076;Chougny;2022;21
58077;Ciez;2022;128
58078;Cizely;2022;18
58079;Clamecy;2022;1114
58080;La Collancelle;2022;62
58081;Colméry;2022;125
58082;Corancy;2022;97
58083;Corbigny;2022;555
58084;Corvol-d'Embernard;2022;42
58085;Corvol-l'Orgueilleux;2022;196
58086;Cosne-Cours-sur-Loire;2022;3495
58087;Cossaye;2022;201
58088;Coulanges-lès-Nevers;2022;1185
58089;Couloutre;2022;96
58090;Courcelles;2022;64
58092;Crux-la-Ville;2022;167
58093;Cuncy-lès-Varzy;2022;44
58094;Dampierre-sous-Bouhy;2022;193
58095;Decize;2022;1864
58096;Devay;2022;119
58097;Diennes-Aubigny;2022;19
58098;Dirol;2022;38
58099;Dommartin;2022;52
58101;Dompierre-sur-Nièvre;2022;51
58102;Donzy;2022;590
58103;Dornecy;2022;144
58104;Dornes;2022;370
58105;Druy-Parigny;2022;72
58106;Dun-les-Places;2022;148
58107;Dun-sur-Grandry;2022;61
58108;Empury;2022;38
58109;Entrains-sur-Nohain;2022;271
58110;Epiry;2022;70
58111;Fâchin;2022;48
58112;La Fermeté;2022;142
58113;Fertrève;2022;42
58114;Fléty;2022;31
58115;Fleury-sur-Loire;2022;50
58116;Flez-Cuzy;2022;43
58117;Fourchambault;2022;1072
58118;Fours;2022;233
58119;Frasnay-Reugny;2022;15
58120;Gâcogne;2022;89
58121;Garchizy;2022;825
58122;Garchy;2022;127
58123;Germenay;2022;42
58124;Germigny-sur-Loire;2022;153
58125;Gien-sur-Cure;2022;26
58126;Gimouille;2022;75
58127;Giry;2022;71
58128;Glux-en-Glenne;2022;27
58129;Gouloux;2022;50
58130;Grenois;2022;49
58131;Guérigny;2022;639
58132;Guipy;2022;72
58133;Héry;2022;18
58134;Imphy;2022;977
58135;Isenay;2022;24
58136;Jailly;2022;24
58137;Lamenay-sur-Loire;2022;23
58138;Langeron;2022;68
58139;Lanty;2022;50
58140;Larochemillay;2022;85
58141;Lavault-de-Frétoy;2022;25
58142;Limanton;2022;82
58143;Limon;2022;30
58144;Livry;2022;136
58145;Lormes;2022;524
58146;Lucenay-lès-Aix;2022;253
58147;Lurcy-le-Bourg;2022;102
58148;Luthenay-Uxeloup;2022;124
58149;Luzy;2022;870
58150;Lys;2022;49
58151;La Machine;2022;1094
58152;Magny-Cours;2022;394
58153;Magny-Lormes;2022;33
58154;La Maison-Dieu;2022;41
58155;La Marche;2022;161
58156;Marcy;2022;59
58157;Marigny-l'Église;2022;111
58158;Mars-sur-Allier;2022;52
58159;Marigny-sur-Yonne;2022;54
58160;Marzy;2022;911
58161;Maux;2022;45
58162;Menestreau;2022;41
58163;Menou;2022;84
58164;Mesves-sur-Loire;2022;172
58165;Metz-le-Comte;2022;54
58166;Mhère;2022;109
58168;Millay;2022;170
58169;Moissy-Moulinot;2022;3
58170;Monceaux-le-Comte;2022;34
58171;Montapas;2022;95
58172;Montambert;2022;35
58173;Montaron;2022;77
58174;Montenoison;2022;46
58175;Mont-et-Marré;2022;53
58176;Montigny-aux-Amognes;2022;155
58177;Montigny-en-Morvan;2022;107
58178;Montigny-sur-Canne;2022;49
58179;Montreuillon;2022;83
58180;Montsauche-les-Settons;2022;181
58181;Moraches;2022;45
58182;Moulins-Engilbert;2022;572
58183;Mouron-sur-Yonne;2022;22
58184;Moussy;2022;48
58185;Moux-en-Morvan;2022;219
58186;Murlin;2022;13
58187;Myennes;2022;141
58188;Nannay;2022;44
58189;Narcy;2022;107
58190;Neuffontaines;2022;47
58191;Neuilly;2022;39
58192;Neuville-lès-Decize;2022;70
58193;Neuvy-sur-Loire;2022;390
58194;Nevers;2022;8592
58195;La Nocle-Maulaix;2022;132
58196;Nolay;2022;109
58197;Nuars;2022;58
58198;Oisy;2022;87
58199;Onlay;2022;74
58200;Ouagne;2022;63
58201;Oudan;2022;55
58202;Ougny;2022;10
58203;Oulon;2022;19
58204;Vaux d'Amognes;2022;97
58205;Ouroux-en-Morvan;2022;230
58206;Parigny-la-Rose;2022;16
58207;Parigny-les-Vaux;2022;194
58208;Pazy;2022;109
58209;Perroy;2022;53
58210;Planchez;2022;105
58211;Poil;2022;44
58212;Poiseux;2022;58
58213;Pougny;2022;104
58214;Pougues-les-Eaux;2022;602
58215;Pouilly-sur-Loire;2022;512
58216;Pouques-Lormes;2022;55
58217;Pousseaux;2022;41
58218;Prémery;2022;695
58219;Préporché;2022;87
58220;Raveau;2022;196
58221;Rémilly;2022;45
58222;Rix;2022;71
58223;Rouy;2022;147
58224;Ruages;2022;23
58225;Saincaize-Meauce;2022;80
58226;Saint-Agnan;2022;53
58227;Saint-Amand-en-Puisaye;2022;461
58228;Saint-Andelain;2022;160
58229;Saint-André-en-Morvan;2022;100
58230;Saint-Aubin-des-Chaumes;2022;22
58231;Saint-Aubin-les-Forges;2022;85
58232;Saint-Benin-d'Azy;2022;365
58233;Saint-Benin-des-Bois;2022;50
58234;Saint-Bonnot;2022;71
58235;Saint-Brisson;2022;92
58236;Sainte-Colombe-des-Bois;2022;38
58237;Saint-Didier;2022;16
58238;Saint-Éloi;2022;495
58239;Saint-Firmin;2022;35
58240;Saint-Franchy;2022;32
58241;Saint-Germain-Chassenay;2022;96
58242;Saint-Germain-des-Bois;2022;44
58243;Saint-Gratien-Savigny;2022;23
58244;Saint-Hilaire-en-Morvan;2022;66
58245;Saint-Hilaire-Fontaine;2022;50
58246;Saint-Honoré-les-Bains;2022;298
58247;Saint-Jean-aux-Amognes;2022;97
58248;Saint-Laurent-l'Abbaye;2022;56
58249;Saint-Léger-de-Fougeret;2022;89
58250;Saint-Léger-des-Vignes;2022;505
58251;Saint-Loup-des-Bois;2022;126
58252;Saint-Malo-en-Donziois;2022;57
58253;Sainte-Marie;2022;31
58254;Saint-Martin-d'Heuille;2022;127
58255;Saint-Martin-du-Puy;2022;91
58256;Saint-Martin-sur-Nohain;2022;84
58257;Saint-Maurice;2022;18
58258;Saint-Ouen-sur-Loire;2022;112
58259;Saint-Parize-en-Viry;2022;51
58260;Saint-Parize-le-Châtel;2022;280
58261;Saint-Père;2022;331
58262;Saint-Péreuse;2022;76
58263;Saint-Pierre-du-Mont;2022;43
58264;Saint-Pierre-le-Moûtier;2022;595
58265;Saint-Quentin-sur-Nohain;2022;32
58266;Saint-Révérien;2022;81
58267;Saint-Saulge;2022;267
58268;Saint-Seine;2022;64
58269;Saint-Sulpice;2022;79
58270;Saint-Vérain;2022;100
58271;Saizy;2022;112
58272;Sardy-lès-Épiry;2022;42
58273;Sauvigny-les-Bois;2022;375
58274;Savigny-Poil-Fol;2022;33
58275;Saxi-Bourdon;2022;77
58276;Sémelay;2022;94
58277;Sermages;2022;63
58278;Sermoise-sur-Loire;2022;428
58279;Sichamps;2022;42
58280;Sougy-sur-Loire;2022;163
58281;Suilly-la-Tour;2022;192
58282;Surgy;2022;125
58283;Taconnay;2022;35
58284;Talon;2022;6
58285;Tamnay-en-Bazois;2022;65
58286;Tannay;2022;235
58287;Tazilly;2022;64
58288;Teigny;2022;44
58289;Ternant;2022;60
58290;Thaix;2022;14
58291;Thianges;2022;59
58292;Tintury;2022;61
58293;Toury-Lurcy;2022;113
58294;Toury-sur-Jour;2022;28
58295;Tracy-sur-Loire;2022;260
58296;Tresnay;2022;42
58297;Trois-Vèvres;2022;57
58298;Tronsanges;2022;74
58299;Trucy-l'Orgueilleux;2022;78
58300;Urzy;2022;424
58301;Vandenesse;2022;109
58302;Varennes-lès-Narcy;2022;314
58303;Varennes-Vauzelles;2022;3089
58304;Varzy;2022;395
58305;Vauclaix;2022;40
58306;Verneuil;2022;62
58307;Vielmanay;2022;35
58308;Vignol;2022;16
58309;Villapourçon;2022;168
58310;Villiers-le-Sec;2022;9
58311;Ville-Langy;2022;75
58312;Villiers-sur-Yonne;2022;81
58313;Vitry-Laché;2022;38
59001;Abancourt;2022;103
59002;Abscon;2022;838
59003;Aibes;2022;67
59004;Aix-en-Pévèle;2022;200
59005;Allennes-les-Marais;2022;553
59006;L'Orée de Mormal;2022;95
59007;Anhiers;2022;144
59008;Aniche;2022;1486
59009;Villeneuve-d'Ascq;2022;9157
59010;Anneux;2022;45
59011;Annœullin;2022;1793
59012;Anor;2022;644
59013;Anstaing;2022;266
59014;Anzin;2022;2165
59015;Arleux;2022;665
59016;Armbouts-Cappel;2022;500
59017;Armentières;2022;4250
59018;Arnèke;2022;431
59019;Artres;2022;203
59021;Assevent;2022;391
59022;Attiches;2022;447
59023;Aubencheul-au-Bac;2022;97
59024;Auberchicourt;2022;943
59025;Aubers;2022;378
59026;Aubigny-au-Bac;2022;201
59027;Aubry-du-Hainaut;2022;390
59028;Auby;2022;1292
59029;Auchy-lez-Orchies;2022;275
59031;Audignies;2022;59
59032;Aulnoy-lez-Valenciennes;2022;1336
59033;Aulnoye-Aymeries;2022;1825
59034;Avelin;2022;540
59035;Avesnelles;2022;598
59036;Avesnes-sur-Helpe;2022;938
59037;Avesnes-les-Aubert;2022;752
59038;Avesnes-le-Sec;2022;248
59039;Awoingt;2022;124
59041;Bachant;2022;425
59042;Bachy;2022;314
59043;Bailleul;2022;3297
59044;Baisieux;2022;862
59045;Baives;2022;36
59046;Bambecque;2022;110
59047;Banteux;2022;53
59048;Bantigny;2022;108
59049;Bantouzelle;2022;64
59050;Bas-Lieu;2022;72
59051;La Bassée;2022;1313
59052;Bauvin;2022;1004
59053;Bavay;2022;815
59054;Bavinchove;2022;179
59055;Bazuel;2022;119
59056;Beaucamps-Ligny;2022;163
59057;Beaudignies;2022;112
59058;Beaufort;2022;224
59059;Beaumont-en-Cambrésis;2022;108
59060;Beaurain;2022;42
59061;Beaurepaire-sur-Sambre;2022;46
59062;Beaurieux;2022;35
59063;Beauvois-en-Cambrésis;2022;386
59064;Bellaing;2022;330
59065;Bellignies;2022;159
59066;Bérelles;2022;21
59067;Bergues;2022;1039
59068;Berlaimont;2022;766
59069;Bermerain;2022;134
59071;Bersée;2022;432
59072;Bersillies;2022;71
59073;Berthen;2022;107
59074;Bertry;2022;453
59075;Béthencourt;2022;134
59076;Bettignies;2022;72
59077;Bettrechies;2022;31
59078;Beugnies;2022;123
59079;Beuvrages;2022;1146
59080;Beuvry-la-Forêt;2022;594
59081;Bévillers;2022;85
59082;Bierne;2022;299
59083;Bissezeele;2022;36
59084;Blaringhem;2022;355
59085;Blécourt;2022;64
59086;Boeschepe;2022;462
59087;Boëseghem;2022;131
59088;Bois-Grenier;2022;343
59089;Bollezeele;2022;355
59090;Bondues;2022;2362
59091;Borre;2022;95
59092;Bouchain;2022;1043
59093;Boulogne-sur-Helpe;2022;59
59094;Bourbourg;2022;1433
59096;Bourghelles;2022;306
59097;Boursies;2022;51
59098;Bousbecque;2022;884
59099;Bousies;2022;355
59100;Bousignies;2022;49
59101;Bousignies-sur-Roc;2022;67
59102;Boussières-en-Cambrésis;2022;87
59103;Boussières-sur-Sambre;2022;108
59104;Boussois;2022;598
59105;Bouvignies;2022;295
59106;Bouvines;2022;147
59107;Bray-Dunes;2022;1352
59108;Briastre;2022;151
59109;Brillon;2022;143
59110;Brouckerque;2022;255
59111;Broxeele;2022;54
59112;Bruay-sur-l'Escaut;2022;1872
59113;Bruille-lez-Marchiennes;2022;212
59114;Bruille-Saint-Amand;2022;366
59115;Brunémont;2022;112
59116;Bry;2022;77
59117;Bugnicourt;2022;203
59118;Busigny;2022;463
59119;Buysscheure;2022;112
59120;Caëstre;2022;346
59121;Cagnoncles;2022;102
59122;Cambrai;2022;7731
59123;Camphin-en-Carembault;2022;307
59124;Camphin-en-Pévèle;2022;366
59125;Cantaing-sur-Escaut;2022;81
59126;Cantin;2022;319
59127;Capelle;2022;21
59128;Capinghem;2022;511
59129;Cappelle-en-Pévèle;2022;363
59130;Cappelle-Brouck;2022;172
59131;Cappelle-la-Grande;2022;1415
59132;Carnières;2022;183
59133;Carnin;2022;194
59134;Cartignies;2022;229
59135;Cassel;2022;514
59136;Le Cateau-Cambrésis;2022;1444
59137;Catillon-sur-Sambre;2022;177
59138;Cattenières;2022;131
59139;Caudry;2022;2918
59140;Caullery;2022;93
59141;Cauroir;2022;119
59142;Cerfontaine;2022;117
59143;La Chapelle-d'Armentières;2022;1653
59144;Château-l'Abbaye;2022;149
59145;Chemy;2022;154
59146;Chéreng;2022;688
59147;Choisies;2022;13
59148;Clairfayts;2022;45
59149;Clary;2022;214
59150;Cobrieux;2022;120
59151;Colleret;2022;331
59152;Comines;2022;2168
59153;Condé-sur-l'Escaut;2022;1898
59155;Coudekerque-Branche;2022;4145
59156;Courchelettes;2022;758
59157;Cousolre;2022;485
59158;Coutiches;2022;532
59159;Craywick;2022;50
59160;Crespin;2022;765
59161;Crèvecœur-sur-l'Escaut;2022;132
59162;Crochte;2022;104
59163;Croix;2022;3736
59164;Croix-Caluyau;2022;45
59165;Cuincy;2022;1454
59166;Curgies;2022;245
59167;Cuvillers;2022;54
59168;Cysoing;2022;1038
59169;Damousies;2022;56
59170;Dechy;2022;1093
59171;Dehéries;2022;4
59172;Denain;2022;2923
59173;Deûlémont;2022;253
59174;Dimechaux;2022;71
59175;Dimont;2022;66
59176;Doignies;2022;42
59177;Dompierre-sur-Helpe;2022;208
59178;Douai;2022;7341
59179;Douchy-les-Mines;2022;1816
59180;Le Doulieu;2022;273
59181;Dourlers;2022;115
59182;Drincham;2022;40
59183;Dunkerque;2022;19159
59184;Ebblinghem;2022;84
59185;Écaillon;2022;422
59186;Eccles;2022;29
59187;Éclaibes;2022;55
59188;Écuélin;2022;16
59189;Eecke;2022;174
59190;Élesmes;2022;254
59191;Élincourt;2022;118
59192;Émerchicourt;2022;188
59193;Emmerin;2022;560
59194;Englefontaine;2022;264
59195;Englos;2022;118
59196;Ennetières-en-Weppes;2022;295
59197;Ennevelin;2022;434
59198;Eppe-Sauvage;2022;53
59199;Erchin;2022;147
59200;Eringhem;2022;71
59201;Erquinghem-le-Sec;2022;76
59202;Erquinghem-Lys;2022;915
59203;Erre;2022;257
59204;Escarmain;2022;98
59205;Escaudain;2022;1518
59206;Escaudœuvres;2022;816
59207;Escautpont;2022;774
59208;Escobecques;2022;78
59209;Esnes;2022;142
59210;Esquelbecq;2022;460
59211;Esquerchin;2022;176
59212;Estaires;2022;1250
59213;Estourmel;2022;99
59214;Estrées;2022;224
59215;Estreux;2022;208
59216;Eswars;2022;98
59217;Eth;2022;68
59218;Étrœungt;2022;249
59219;Estrun;2022;85
59220;Faches-Thumesnil;2022;3302
59221;Famars;2022;442
59222;Faumont;2022;362
59223;Le Favril;2022;97
59224;Féchain;2022;490
59225;Feignies;2022;1260
59226;Felleries;2022;306
59227;Fenain;2022;1009
59228;Férin;2022;340
59229;Féron;2022;107
59230;Ferrière-la-Grande;2022;1028
59231;Ferrière-la-Petite;2022;188
59232;La Flamengrie;2022;84
59233;Flaumont-Waudrechies;2022;62
59234;Flers-en-Escrebieux;2022;1000
59236;Flesquières;2022;54
59237;Flêtre;2022;118
59238;Flines-lès-Mortagne;2022;296
59239;Flines-lez-Raches;2022;1063
59240;Floursies;2022;29
59241;Floyon;2022;81
59242;Fontaine-au-Bois;2022;149
59243;Fontaine-au-Pire;2022;250
59244;Fontaine-Notre-Dame;2022;307
59246;Forest-en-Cambrésis;2022;106
59247;Forest-sur-Marque;2022;367
59249;Fourmies;2022;2632
59250;Fournes-en-Weppes;2022;472
59251;Frasnoy;2022;46
59252;Frelinghien;2022;504
59253;Fresnes-sur-Escaut;2022;1295
59254;Fressain;2022;188
59255;Fressies;2022;91
59256;Fretin;2022;562
59257;Fromelles;2022;179
59258;Genech;2022;456
59259;Ghissignies;2022;91
59260;Ghyvelde;2022;833
59261;Glageon;2022;314
59262;Godewaersvelde;2022;372
59263;Gœulzin;2022;244
59264;Gognies-Chaussée;2022;178
59265;Gommegnies;2022;432
59266;Gondecourt;2022;822
59267;Gonnelieu;2022;54
59268;La Gorgue;2022;1058
59269;Gouzeaucourt;2022;283
59270;Grand-Fayt;2022;82
59271;Grande-Synthe;2022;3296
59272;Grand-Fort-Philippe;2022;1170
59273;Gravelines;2022;2024
59274;La Groise;2022;73
59275;Gruson;2022;290
59276;Guesnain;2022;1092
59277;Gussignies;2022;69
59278;Hallennes-lez-Haubourdin;2022;788
59279;Halluin;2022;3375
59280;Hamel;2022;220
59281;Hantay;2022;137
59282;Hardifort;2022;74
59283;Hargnies;2022;96
59284;Hasnon;2022;707
59285;Haspres;2022;536
59286;Haubourdin;2022;2653
59287;Haucourt-en-Cambrésis;2022;40
59288;Haulchin;2022;435
59289;Haussy;2022;329
59290;Haut-Lieu;2022;80
59291;Hautmont;2022;2554
59292;Haveluy;2022;535
59293;Haverskerque;2022;299
59294;Haynecourt;2022;47
59295;Hazebrouck;2022;5047
59296;Hecq;2022;45
59297;Hélesmes;2022;315
59299;Hem;2022;3619
59300;Hem-Lenglet;2022;107
59301;Hergnies;2022;760
59302;Hérin;2022;662
59303;Herlies;2022;463
59304;Herrin;2022;85
59305;Herzeele;2022;277
59306;Hestrud;2022;71
59307;Holque;2022;189
59308;Hondeghem;2022;163
59309;Hondschoote;2022;786
59310;Hon-Hergies;2022;158
59311;Honnechy;2022;67
59312;Honnecourt-sur-Escaut;2022;188
59313;Hordain;2022;284
59314;Hornaing;2022;593
59315;Houdain-lez-Bavay;2022;150
59316;Houplin-Ancoisne;2022;728
59317;Houplines;2022;1306
59318;Houtkerque;2022;154
59319;Hoymille;2022;839
59320;Illies;2022;215
59321;Inchy;2022;161
59322;Iwuy;2022;538
59323;Jenlain;2022;217
59324;Jeumont;2022;1818
59325;Jolimetz;2022;194
59326;Killem;2022;198
59327;Lallaing;2022;1446
59328;Lambersart;2022;5237
59329;Lambres-lez-Douai;2022;1200
59330;Landas;2022;486
59331;Landrecies;2022;762
59332;Lannoy;2022;383
59333;Larouillies;2022;53
59334;Lauwin-Planque;2022;392
59335;Lecelles;2022;575
59336;Lécluse;2022;275
59337;Lederzeele;2022;120
59338;Ledringhem;2022;104
59339;Leers;2022;2325
59340;Leffrinckoucke;2022;1131
59341;Lesdain;2022;80
59342;Lez-Fontaine;2022;62
59343;Lesquin;2022;1242
59344;Leval;2022;498
59345;Lewarde;2022;482
59346;Lezennes;2022;620
59347;Liessies;2022;97
59348;Lieu-Saint-Amand;2022;281
59349;Ligny-en-Cambrésis;2022;317
59350;Lille;2022;26280
59351;Limont-Fontaine;2022;131
59352;Linselles;2022;1852
59353;Locquignol;2022;67
59354;Loffre;2022;182
59356;Lompret;2022;494
59357;La Longueville;2022;465
59358;Looberghe;2022;243
59359;Loon-Plage;2022;1059
59360;Loos;2022;2958
59361;Lourches;2022;544
59363;Louvignies-Quesnoy;2022;197
59364;Louvil;2022;171
59365;Louvroil;2022;1054
59366;Lynde;2022;103
59367;Lys-lez-Lannoy;2022;2343
59368;La Madeleine;2022;3529
59369;Maing;2022;895
59370;Mairieux;2022;174
59371;Le Maisnil;2022;142
59372;Malincourt;2022;129
59374;Marbaix;2022;96
59375;Marchiennes;2022;839
59377;Marcoing;2022;385
59378;Marcq-en-Barœul;2022;8141
59379;Marcq-en-Ostrevent;2022;102
59381;Maresches;2022;155
59382;Maretz;2022;251
59383;Marly;2022;2432
59384;Maroilles;2022;340
59385;Marpent;2022;573
59386;Marquette-lez-Lille;2022;1717
59387;Marquette-en-Ostrevant;2022;355
59388;Marquillies;2022;363
59389;Masnières;2022;511
59390;Masny;2022;793
59391;Mastaing;2022;222
59392;Maubeuge;2022;5974
59393;Maulde;2022;190
59394;Maurois;2022;45
59395;Mazinghien;2022;60
59396;Mecquignies;2022;133
59397;Merckeghem;2022;129
59398;Mérignies;2022;551
59399;Merris;2022;199
59400;Merville;2022;1729
59401;Méteren;2022;468
59402;Millam;2022;131
59403;Millonfosse;2022;137
59405;Mœuvres;2022;72
59406;Monceau-Saint-Waast;2022;107
59407;Monchaux-sur-Écaillon;2022;105
59408;Moncheaux;2022;285
59409;Monchecourt;2022;395
59410;Mons-en-Barœul;2022;3317
59411;Mons-en-Pévèle;2022;487
59412;Montay;2022;63
59413;Montigny-en-Cambrésis;2022;135
59414;Montigny-en-Ostrevent;2022;1143
59415;Montrécourt;2022;40
59416;Morbecque;2022;556
59418;Mortagne-du-Nord;2022;237
59419;Mouchin;2022;276
59420;Moustier-en-Fagne;2022;19
59421;Mouvaux;2022;2904
59422;Naves;2022;113
59423;Neuf-Berquin;2022;232
59424;Neuf-Mesnil;2022;264
59425;Neuville-en-Avesnois;2022;62
59426;Neuville-en-Ferrain;2022;2088
