BOR;AN;FI;FI_EJ;GDE;AUT;LIT;PLA;APEC;SEJHC;JOUHC;SEJ3M;JOUHP
SSR;2018;870000171;870015336;SSR_A;;81;;;1101;29149;26;0
SSR;2018;870000171;870015336;SSR_A50;1;74;;0;;26701;;0
SSR;2018;870000171;870015336;SSR_A55;1;7;;0;;2448;;0
SSR;2018;870000171;870015336;SSR_TOT;;81;;0;1101;29149;26;0
SSR;2018;870000270;870000031;SSR_A;;37;;;556;12647;2;0
SSR;2018;870000270;870000031;SSR_A50;1;20;;0;;6821;;0
SSR;2018;870000270;870000031;SSR_A59;1;17;;0;;5826;;0
SSR;2018;870000270;870000031;SSR_TOT;;37;;0;556;12647;2;0
SSR;2018;870000403;870014503;SSR_A;;25;;;188;5675;7;0
SSR;2018;870000403;870014503;SSR_A50;1;25;;0;;5675;;0
SSR;2018;870000403;870014503;SSR_TOT;;25;;0;188;5675;7;0
SSR;2018;870000551;870014503;SSR_A;;20;2;;195;5618;3;105
SSR;2018;870000551;870014503;SSR_A50;1;10;;0;;2917;;0
SSR;2018;870000551;870014503;SSR_A59;1;10;2;0;;2701;;105
SSR;2018;870000551;870014503;SSR_TOT;;20;2;0;195;5618;3;105
SSR;2018;870000601;870014248;SSR_A;;35;;;385;11882;8;0
SSR;2018;870000601;870014248;SSR_A50;1;35;;0;;11882;;0
SSR;2018;870000601;870014248;SSR_TOT;;35;;0;385;11882;8;0
SSR;2018;870001567;870014503;SSR_A;;15;;;142;4140;7;0
SSR;2018;870001567;870014503;SSR_A50;1;15;;0;;4140;;0
SSR;2018;870001567;870014503;SSR_TOT;;15;;0;142;4140;7;0
SSR;2018;870002516;870000023;SSR_A;;60;;;778;20508;16;0
SSR;2018;870002516;870000023;SSR_A59;1;60;;0;;20508;;0
SSR;2018;870002516;870000023;SSR_TOT;;60;;0;778;20508;16;0
SSR;2018;870003514;870000015;SSR_A;;243;24;;2915;68958;127;4933
SSR;2018;870003514;870000015;SSR_A50;1;71;12;1;;20640;;2302
SSR;2018;870003514;870000015;SSR_A51;1;10;0;;;3018;;0
SSR;2018;870003514;870000015;SSR_A52;1;22;0;1;;7296;;0
SSR;2018;870003514;870000015;SSR_A54;1;0;0;0;;0;;0
SSR;2018;870003514;870000015;SSR_A55;1;0;0;1;;0;;0
SSR;2018;870003514;870000015;SSR_A56;1;30;0;1;;6025;;0
SSR;2018;870003514;870000015;SSR_A57;1;0;0;1;;0;;0
SSR;2018;870003514;870000015;SSR_A59;1;110;12;1;;31979;;2631
SSR;2018;870003514;870000015;SSR_E50;1;0;0;1;;0;;0
SSR;2018;870003514;870000015;SSR_E51;1;0;0;1;;0;;0
SSR;2018;870003514;870000015;SSR_E52;1;0;0;1;;0;;0
SSR;2018;870003514;870000015;SSR_E56;1;0;0;1;;0;;0
SSR;2018;870003514;870000015;SSR_E57;1;0;0;1;;0;;0
SSR;2018;870003514;870000015;SSR_E58;0;0;;1;;0;;0
SSR;2018;870003514;870000015;SSR_TOT;;243;24;1;2915;68958;127;4933
SSR;2018;870006137;870002466;SSR_A;;56;17;;353;14806;32;3942
SSR;2018;870006137;870002466;SSR_A50;1;;;0;;0;;0
SSR;2018;870006137;870002466;SSR_A51;1;;;;;0;;0
SSR;2018;870006137;870002466;SSR_A52;1;36;7;1;;9374;;2079
SSR;2018;870006137;870002466;SSR_A58;1;20;10;1;;5432;;1863
SSR;2018;870006137;870002466;SSR_E;;1;3;;9;94;0;93
SSR;2018;870006137;870002466;SSR_E50;1;;;0;;0;;0
SSR;2018;870006137;870002466;SSR_E51;1;;;0;;0;;0
SSR;2018;870006137;870002466;SSR_E52;1;1;3;0;;94;;93
SSR;2018;870006137;870002466;SSR_TOT;;57;20;0;362;14900;32;4035
SSR;2018;870007358;870016722;SSR_A;;;35;;0;0;0;16704
SSR;2018;870007358;870016722;SSR_A50;1;;;0;;0;;0
SSR;2018;870007358;870016722;SSR_A51;1;;20;;;0;;14680
SSR;2018;870007358;870016722;SSR_A52;1;;5;0;;0;;1299
SSR;2018;870007358;870016722;SSR_A59;1;;10;0;;0;;725
SSR;2018;870007358;870016722;SSR_E;;;5;;0;0;0;199
SSR;2018;870007358;870016722;SSR_E50;1;;;0;;0;;0
SSR;2018;870007358;870016722;SSR_E51;1;;;0;;0;;0
SSR;2018;870007358;870016722;SSR_E52;1;;;0;;0;;0
SSR;2018;870007358;870016722;SSR_E55;1;;5;0;;0;;199
SSR;2018;870007358;870016722;SSR_TOT;;;40;0;0;0;0;16903
SSR;2018;870016631;870016722;SSR_A;;50;2;;877;17936;1;1020
SSR;2018;870016631;870016722;SSR_A50;1;;;0;;0;;0
SSR;2018;870016631;870016722;SSR_A55;1;50;2;0;;17936;;1020
SSR;2018;870016631;870016722;SSR_TOT;;50;2;0;877;17936;1;1020
SSR;2018;880000021;880007059;SSR_A;;;8;;0;0;0;2567
SSR;2018;880000021;880007059;SSR_A50;1;;8;1;;0;;2567
SSR;2018;880000021;880007059;SSR_TOT;;;8;0;0;0;0;2567
SSR;2018;880000039;880780069;SSR_A;;30;;;379;10098;3;0
SSR;2018;880000039;880780069;SSR_A50;1;30;;0;;10098;;0
SSR;2018;880000039;880780069;SSR_TOT;;30;;0;379;10098;3;0
SSR;2018;880000047;880780077;SSR_A;;30;4;;369;9242;7;2150
SSR;2018;880000047;880780077;SSR_A50;1;25;4;0;;8455;;2150
SSR;2018;880000047;880780077;SSR_A55;1;5;;0;;787;;0
SSR;2018;880000047;880780077;SSR_A59;1;;;0;;0;;0
SSR;2018;880000047;880780077;SSR_TOT;;30;4;0;369;9242;7;2150
SSR;2018;880000054;880007299;SSR_A;;26;10;;308;6598;7;4264
SSR;2018;880000054;880007299;SSR_A50;1;6;4;0;;1138;;1748
SSR;2018;880000054;880007299;SSR_A51;1;20;6;;;5460;;2516
SSR;2018;880000054;880007299;SSR_TOT;;26;10;1;308;6598;7;4264
SSR;2018;880000062;880780093;SSR_A;;28;;;364;10491;11;2924
SSR;2018;880000062;880780093;SSR_A50;1;28;;0;;10491;;2924
SSR;2018;880000062;880780093;SSR_TOT;;28;;0;364;10491;11;2924
SSR;2018;880000070;880007299;SSR_A;;107;;;1216;30135;21;0
SSR;2018;880000070;880007299;SSR_A50;1;53;;0;;16256;;0
SSR;2018;880000070;880007299;SSR_A52;1;28;;0;;8505;;0
SSR;2018;880000070;880007299;SSR_A55;1;26;;0;;5374;;0
SSR;2018;880000070;880007299;SSR_E;;4;;;46;876;0;0
SSR;2018;880000070;880007299;SSR_E55;1;4;;0;;876;;0
SSR;2018;880000070;880007299;SSR_TOT;;111;;0;1262;31011;21;0
SSR;2018;880000104;880780259;SSR_A;;28;;;277;10196;17;0
SSR;2018;880000104;880780259;SSR_A50;1;28;;0;;10196;;0
SSR;2018;880000104;880780259;SSR_TOT;;28;;0;277;10196;17;0
SSR;2018;880000112;880780267;SSR_A;;58;;;588;20163;23;0
SSR;2018;880000112;880780267;SSR_A50;1;58;;0;;20163;;0
SSR;2018;880000112;880780267;SSR_TOT;;58;;0;588;20163;23;0
SSR;2018;880000138;880006325;SSR_A;;30;;;297;8208;4;0
SSR;2018;880000138;880006325;SSR_A50;1;30;;0;;8208;;0
SSR;2018;880000138;880006325;SSR_TOT;;30;;0;297;8208;4;0
SSR;2018;880000146;880008230;SSR_A;;30;;;427;9445;0;0
SSR;2018;880000146;880008230;SSR_A50;1;30;;0;;9445;;0
SSR;2018;880000146;880008230;SSR_TOT;;30;;0;427;9445;0;0
SSR;2018;880000153;880007786;SSR_A;;8;;;62;2311;3;0
SSR;2018;880000153;880007786;SSR_A50;1;8;;0;;2311;;0
SSR;2018;880000153;880007786;SSR_TOT;;8;;0;62;2311;3;0
SSR;2018;880000187;880780333;SSR_A;;18;;;170;4827;3;0
SSR;2018;880000187;880780333;SSR_A50;1;18;;0;;4827;;0
SSR;2018;880000187;880780333;SSR_TOT;;18;;0;170;4827;3;0
SSR;2018;880000203;880007786;SSR_A;;10;;;122;3623;5;0
SSR;2018;880000203;880007786;SSR_A50;1;10;;0;;3623;;0
SSR;2018;880000203;880007786;SSR_TOT;;10;;0;122;3623;5;0
SSR;2018;880000211;880008230;SSR_A;;16;;;243;5693;1;0
SSR;2018;880000211;880008230;SSR_A50;1;16;;0;;5693;;0
SSR;2018;880000211;880008230;SSR_TOT;;16;;0;243;5693;1;0
SSR;2018;880000336;880007059;SSR_A;;140;16;;1186;44052;103;5555
SSR;2018;880000336;880007059;SSR_A50;1;60;8;0;;19509;;2414
SSR;2018;880000336;880007059;SSR_A51;1;17;8;;;4090;;1790
SSR;2018;880000336;880007059;SSR_A52;1;18;;0;;6289;;1351
SSR;2018;880000336;880007059;SSR_A59;1;45;;0;;14164;;0
SSR;2018;880000336;880007059;SSR_TOT;;140;16;0;1186;44052;103;5555
SSR;2018;880780465;540019726;SSR_E;;48;;;472;10112;0;0
SSR;2018;880780465;540019726;SSR_E50;1;;;1;;0;;0
SSR;2018;880780465;540019726;SSR_E55;1;48;;1;;10112;;0
SSR;2018;880780465;540019726;SSR_TOT;;48;;0;472;10112;0;0
SSR;2018;880780507;880000237;SSR_A;;81;;;879;27763;22;0
SSR;2018;880780507;880000237;SSR_A50;1;81;;0;;27763;;0
SSR;2018;880780507;880000237;SSR_TOT;;81;;0;879;27763;22;0
SSR;2018;890000250;750721334;SSR_A;;30;;;328;10032;10;0
SSR;2018;890000250;750721334;SSR_A50;1;30;;0;;10032;;0
SSR;2018;890000250;750721334;SSR_TOT;;30;;0;328;10032;10;0
SSR;2018;890000292;890006315;SSR_A;;65;;;619;21025;49;0
SSR;2018;890000292;890006315;SSR_A50;1;65;;0;;21025;;0
SSR;2018;890000292;890006315;SSR_TOT;;65;;0;619;21025;49;0
SSR;2018;890000300;890000193;SSR_A;;52;;;262;13329;67;0
SSR;2018;890000300;890000193;SSR_A50;1;;;0;;0;;0
SSR;2018;890000300;890000193;SSR_A58;1;52;;0;;13329;;0
SSR;2018;890000300;890000193;SSR_TOT;;52;;0;262;13329;67;0
SSR;2018;890000318;920030269;SSR_A;;90;10;;811;30939;78;741
SSR;2018;890000318;920030269;SSR_A50;1;60;;0;;21494;;0
SSR;2018;890000318;920030269;SSR_A59;1;30;10;1;;9445;;741
SSR;2018;890000318;920030269;SSR_TOT;;90;10;0;811;30939;78;741
SSR;2018;890002389;890000730;SSR_A;;34;;;212;5027;2;0
SSR;2018;890002389;890000730;SSR_A50;1;34;;0;;5027;;0
SSR;2018;890002389;890000730;SSR_A59;1;0;;0;;0;;0
SSR;2018;890002389;890000730;SSR_TOT;;34;;0;212;5027;2;0
SSR;2018;890973258;890970569;SSR_A;;50;;;565;17143;22;0
SSR;2018;890973258;890970569;SSR_A50;1;;;0;;0;;0
SSR;2018;890973258;890970569;SSR_A59;1;50;;0;;17143;;0
SSR;2018;890973258;890970569;SSR_TOT;;50;;0;565;17143;22;0
SSR;2018;890975501;890000466;SSR_A;;26;;;280;8514;2;0
SSR;2018;890975501;890000466;SSR_A50;1;26;;0;;8514;;0
SSR;2018;890975501;890000466;SSR_TOT;;26;;0;280;8514;2;0
SSR;2018;890975527;890000037;SSR_A;;80;;;800;28535;60;0
SSR;2018;890975527;890000037;SSR_A50;1;0;;1;;0;;0
SSR;2018;890975527;890000037;SSR_A59;1;80;;0;;28535;;0
SSR;2018;890975527;890000037;SSR_TOT;;80;;0;800;28535;60;0
SSR;2018;890975535;890000409;SSR_A;;40;;;401;13186;15;0
SSR;2018;890975535;890000409;SSR_A50;1;40;;0;;13186;;0
SSR;2018;890975535;890000409;SSR_TOT;;40;;0;401;13186;15;0
SSR;2018;890975543;890000417;SSR_A;;24;22;;295;7906;0;6454
SSR;2018;890975543;890000417;SSR_A53;1;0;11;0;;0;;5774
SSR;2018;890975543;890000417;SSR_A54;1;;11;0;;0;;680
SSR;2018;890975543;890000417;SSR_A59;1;24;0;0;;7906;;0
SSR;2018;890975543;890000417;SSR_TOT;;24;22;0;295;7906;0;6454
SSR;2018;890975568;890000433;SSR_A;;55;10;;586;17003;19;1008
SSR;2018;890975568;890000433;SSR_A50;1;;;0;;0;;0
SSR;2018;890975568;890000433;SSR_A51;1;20;5;;;8794;;564
SSR;2018;890975568;890000433;SSR_A52;1;20;5;0;;3789;;444
SSR;2018;890975568;890000433;SSR_A59;1;15;;0;;4420;;0
SSR;2018;890975568;890000433;SSR_TOT;;55;10;0;586;17003;19;1008
SSR;2018;900000035;900003880;SSR_A;;30;;;343;10950;4;0
SSR;2018;900000035;900003880;SSR_A50;1;30;;0;;10950;;0
SSR;2018;900000035;900003880;SSR_TOT;;30;;0;343;10950;4;0
SSR;2018;900003070;900000365;SSR_A;;66;15;;479;23847;85;2439
SSR;2018;900003070;900000365;SSR_A50;1;0;0;0;;0;;0
SSR;2018;900003070;900000365;SSR_A59;1;66;15;0;;23847;;2439
SSR;2018;900003070;900000365;SSR_TOT;;66;15;0;479;23847;85;2439
SSR;2018;910000272;910110014;SSR_A;;45;10;;353;12618;26;2398
SSR;2018;910000272;910110014;SSR_A50;1;;;0;;0;;0
SSR;2018;910000272;910110014;SSR_A59;1;45;10;0;;12618;;2398
SSR;2018;910000272;910110014;SSR_TOT;;45;10;0;353;12618;26;2398
SSR;2018;910000280;910019447;SSR_A;;26;;;359;6374;6;0
SSR;2018;910000280;910019447;SSR_A50;1;20;;0;;5187;;0
SSR;2018;910000280;910019447;SSR_A59;1;6;;0;;1187;;0
SSR;2018;910000280;910019447;SSR_TOT;;26;;0;359;6374;6;0
SSR;2018;910000298;910110055;SSR_A;;57;1;;454;19722;65;77
SSR;2018;910000298;910110055;SSR_A50;1;11;;0;;4949;;0
SSR;2018;910000298;910110055;SSR_A52;1;20;1;0;;5901;;77
SSR;2018;910000298;910110055;SSR_A59;1;26;;0;;8872;;0
SSR;2018;910000298;910110055;SSR_TOT;;57;1;0;454;19722;65;77
SSR;2018;910001973;910019447;SSR_A;;30;;;352;8109;4;0
SSR;2018;910001973;910019447;SSR_A59;1;30;;0;;8109;;0
SSR;2018;910001973;910019447;SSR_TOT;;30;;0;352;8109;4;0
SSR;2018;910009919;910009869;SSR_A;;120;45;;877;41574;156;11172
SSR;2018;910009919;910009869;SSR_A50;1;;;0;;0;;0
SSR;2018;910009919;910009869;SSR_A51;1;45;15;;;12440;;11104
SSR;2018;910009919;910009869;SSR_A52;1;75;30;0;;29134;;68
SSR;2018;910009919;910009869;SSR_TOT;;120;45;0;877;41574;156;11172
SSR;2018;910015965;920030269;SSR_A;;138;10;;1594;53216;54;4027
SSR;2018;910015965;920030269;SSR_A50;1;60;0;0;;17487;;
SSR;2018;910015965;920030269;SSR_A51;1;34;10;;;12159;;4027
SSR;2018;910015965;920030269;SSR_A59;1;44;;0;;23570;;0
SSR;2018;910015965;920030269;SSR_TOT;;138;10;0;1594;53216;54;4027
SSR;2018;910018423;910110055;SSR_A;;28;;;237;8087;6;0
SSR;2018;910018423;910110055;SSR_A50;1;8;;0;;393;;0
SSR;2018;910018423;910110055;SSR_A59;1;20;;0;;7694;;0
SSR;2018;910018423;910110055;SSR_TOT;;28;;0;237;8087;6;0
SSR;2018;910019298;940110042;SSR_A;;30;0;;200;9214;23;0
SSR;2018;910019298;940110042;SSR_A50;1;30;0;0;;9214;;0
SSR;2018;910019298;940110042;SSR_TOT;;30;0;0;200;9214;23;0
SSR;2018;910020254;910002773;SSR_A;;49;20;;601;17310;17;6391
SSR;2018;910020254;910002773;SSR_A50;1;;;0;;0;;0
SSR;2018;910020254;910002773;SSR_A51;1;12;5;;;2982;;1081
SSR;2018;910020254;910002773;SSR_A52;1;8;5;0;;4159;;661
SSR;2018;910020254;910002773;SSR_A53;1;19;10;0;;6649;;4649
SSR;2018;910020254;910002773;SSR_A59;1;10;;0;;3520;;0
SSR;2018;910020254;910002773;SSR_TOT;;49;20;0;601;17310;17;6391
SSR;2018;910100015;750712184;SSR_A;;185;20;;914;60308;239;3603
SSR;2018;910100015;750712184;SSR_A52;1;35;;0;;7610;;0
SSR;2018;910100015;750712184;SSR_A59;1;150;20;0;;52698;;3603
SSR;2018;910100015;750712184;SSR_TOT;;185;20;0;914;60308;239;3603
SSR;2018;910100023;750712184;SSR_A;;319;9;;1827;107721;432;3978
SSR;2018;910100023;750712184;SSR_A59;1;319;9;0;;107721;;3978
SSR;2018;910100023;750712184;SSR_TOT;;319;9;0;1827;107721;432;3978
SSR;2018;910150010;910014919;SSR_A;;30;30;;366;9031;14;4213
SSR;2018;910150010;910014919;SSR_A50;1;10;;0;;3682;;0
SSR;2018;910150010;910014919;SSR_A55;1;10;20;0;;2432;;3098
SSR;2018;910150010;910014919;SSR_A58;1;10;10;0;;2917;;1115
SSR;2018;910150010;910014919;SSR_TOT;;30;30;0;366;9031;14;4213
SSR;2018;910150028;750811184;SSR_A;;224;12;;3043;68364;162;5027
SSR;2018;910150028;750811184;SSR_A50;1;115;;0;;36360;;0
SSR;2018;910150028;750811184;SSR_A53;1;34;10;0;;7372;;4580
SSR;2018;910150028;750811184;SSR_A54;1;32;2;0;;9519;;447
SSR;2018;910150028;750811184;SSR_A56;1;20;;0;;6387;;0
SSR;2018;910150028;750811184;SSR_A59;1;23;;0;;8726;;0
SSR;2018;910150028;750811184;SSR_TOT;;224;12;0;3043;68364;162;5027
SSR;2018;910150069;910000033;SSR_A;;106;8;;1166;32077;27;2353
SSR;2018;910150069;910000033;SSR_A59;1;106;8;0;;32077;;2353
SSR;2018;910150069;910000033;SSR_TOT;;106;8;0;1166;32077;27;2353
SSR;2018;910150077;750720575;SSR_E;;60;15;;447;12044;12;3988
SSR;2018;910150077;750720575;SSR_E50;1;;;0;;0;;0
SSR;2018;910150077;750720575;SSR_E51;1;13;5;0;;526;;535
SSR;2018;910150077;750720575;SSR_E52;1;12;5;0;;3966;;1731
SSR;2018;910150077;750720575;SSR_E55;1;35;5;0;;7552;;1722
SSR;2018;910150077;750720575;SSR_TOT;;60;15;0;447;12044;12;3988
SSR;2018;910150085;910009539;SSR_A;;70;30;;622;19722;14;5389
SSR;2018;910150085;910009539;SSR_A50;1;45;;0;;11212;;0
SSR;2018;910150085;910009539;SSR_A51;1;25;30;;;8510;;5389
SSR;2018;910150085;910009539;SSR_TOT;;70;30;0;622;19722;14;5389
SSR;2018;910300029;910000355;SSR_A;;65;;;721;25388;76;0
SSR;2018;910300029;910000355;SSR_A50;1;37;;0;;5581;;0
SSR;2018;910300029;910000355;SSR_A59;1;28;;0;;19807;;0
SSR;2018;910300029;910000355;SSR_TOT;;65;;0;721;25388;76;0
SSR;2018;910300045;910002419;SSR_A;;79;15;;632;26809;84;3632
SSR;2018;910300045;910002419;SSR_A50;1;79;;0;;11426;;0
SSR;2018;910300045;910002419;SSR_A59;1;;15;0;;15383;;3632
SSR;2018;910300045;910002419;SSR_TOT;;79;15;0;632;26809;84;3632
SSR;2018;910300060;920030269;SSR_A;;51;;;583;22893;29;0
SSR;2018;910300060;920030269;SSR_A59;1;51;;1;;22893;;0
SSR;2018;910300060;920030269;SSR_E57;0;;;1;;0;;0
SSR;2018;910300060;920030269;SSR_TOT;;51;;0;583;22893;29;0
SSR;2018;910300151;310021308;SSR_A;;83;11;;526;29100;105;8220
SSR;2018;910300151;310021308;SSR_A50;1;;;0;;0;;0
SSR;2018;910300151;310021308;SSR_A51;1;53;5;;;11211;;3758
SSR;2018;910300151;310021308;SSR_A52;1;30;6;0;;17889;;4462
SSR;2018;910300151;310021308;SSR_TOT;;83;11;0;526;29100;105;8220
SSR;2018;910300219;910003888;SSR_A;;;15;;0;0;0;7729
SSR;2018;910300219;910003888;SSR_A50;1;;;0;;0;;0
SSR;2018;910300219;910003888;SSR_A53;1;;15;0;;0;;7729
SSR;2018;910300219;910003888;SSR_TOT;;;15;0;0;0;0;7729
SSR;2018;910300235;310021282;SSR_A;;90;;;683;29952;82;0
SSR;2018;910300235;310021282;SSR_A50;1;45;;0;;16148;;0
SSR;2018;910300235;310021282;SSR_A59;1;45;;0;;13804;;0
SSR;2018;910300235;310021282;SSR_TOT;;90;;0;683;29952;82;0
SSR;2018;910300276;910019702;SSR_A;;157;45;;1293;52471;104;23245
SSR;2018;910300276;910019702;SSR_A50;1;157;45;1;;0;;0
SSR;2018;910300276;910019702;SSR_A51;1;;;;;24220;;14481
SSR;2018;910300276;910019702;SSR_A52;1;;;1;;10651;;4455
SSR;2018;910300276;910019702;SSR_A53;1;;;1;;3793;;1624
SSR;2018;910300276;910019702;SSR_A59;1;;;1;;13807;;2685
SSR;2018;910300276;910019702;SSR_TOT;;157;45;1;1293;52471;104;23245
SSR;2018;910300326;910000553;SSR_A;;48;;;764;20094;42;0
SSR;2018;910300326;910000553;SSR_A50;1;24;;0;;7840;;0
SSR;2018;910300326;910000553;SSR_A56;1;24;;0;;12254;;0
SSR;2018;910300326;910000553;SSR_TOT;;48;;0;764;20094;42;0
SSR;2018;910500040;910009539;SSR_A;;83;0;;644;21518;35;0
SSR;2018;910500040;910009539;SSR_A50;1;30;0;0;;10583;;0
SSR;2018;910500040;910009539;SSR_A56;1;53;;0;;10935;;0
SSR;2018;910500040;910009539;SSR_TOT;;83;0;0;644;21518;35;0
SSR;2018;910800986;910110055;SSR_A;;30;;;286;10314;6;0
SSR;2018;910800986;910110055;SSR_A59;1;30;;0;;10314;;0
SSR;2018;910800986;910110055;SSR_TOT;;30;;0;286;10314;6;0
SSR;2018;910811322;830013678;SSR_A;;80;;;808;25653;41;0
SSR;2018;910811322;830013678;SSR_A50;1;20;;0;;7510;;0
SSR;2018;910811322;830013678;SSR_A59;1;60;;0;;18143;;0
SSR;2018;910811322;830013678;SSR_TOT;;80;;0;808;25653;41;0
SSR;2018;920000569;920026374;SSR_A;;82;9;;719;26896;59;2156
SSR;2018;920000569;920026374;SSR_A50;1;;;0;;0;;0
SSR;2018;920000569;920026374;SSR_A51;1;29;9;;;9047;;2156
SSR;2018;920000569;920026374;SSR_A59;1;53;;0;;17849;;0
SSR;2018;920000569;920026374;SSR_TOT;;82;9;0;719;26896;59;2156
SSR;2018;920000577;920110020;SSR_A;;40;;;376;12714;23;0
SSR;2018;920000577;920110020;SSR_A50;1;40;;0;;12714;;0
SSR;2018;920000577;920110020;SSR_TOT;;40;;0;376;12714;23;0
SSR;2018;920000601;920110053;SSR_A;;102;21;;1109;29218;11;10194
SSR;2018;920000601;920110053;SSR_A51;1;15;4;;;2883;;2121
SSR;2018;920000601;920110053;SSR_A52;1;15;4;0;;3057;;1549
SSR;2018;920000601;920110053;SSR_A53;1;26;6;0;;7949;;3681
SSR;2018;920000601;920110053;SSR_A59;1;46;7;0;;15329;;2843
SSR;2018;920000601;920110053;SSR_TOT;;102;21;0;1109;29218;11;10194
SSR;2018;920000627;920009909;SSR_A;;51;5;;587;17852;10;665
SSR;2018;920000627;920009909;SSR_A50;1;;;0;;0;;0
SSR;2018;920000627;920009909;SSR_A59;1;51;5;0;;17852;;665
SSR;2018;920000627;920009909;SSR_TOT;;51;5;0;587;17852;10;665
SSR;2018;920000635;920150026;SSR_A;;105;5;;939;24282;11;268
SSR;2018;920000635;920150026;SSR_A50;1;77;5;0;;15590;;268
SSR;2018;920000635;920150026;SSR_A55;1;28;;0;;8692;;0
SSR;2018;920000635;920150026;SSR_TOT;;105;5;0;939;24282;11;268
SSR;2018;920004058;920031564;SSR_A;;44;10;;477;15054;29;2396
SSR;2018;920004058;920031564;SSR_A58;1;44;10;1;;15054;;2396
SSR;2018;920004058;920031564;SSR_TOT;;44;10;0;477;15054;29;2396
SSR;2018;920005238;920030269;SSR_A;;131;10;;1258;45751;117;1961
SSR;2018;920005238;920030269;SSR_A50;1;89;;0;;27669;;0
SSR;2018;920005238;920030269;SSR_A51;1;;;;;0;;0
SSR;2018;920005238;920030269;SSR_A56;1;;;0;;0;;0
SSR;2018;920005238;920030269;SSR_A59;1;42;10;0;;18082;;1961
SSR;2018;920005238;920030269;SSR_TOT;;131;10;0;1258;45751;117;1961
SSR;2018;920007549;920007499;SSR_A;;65;;;484;20424;60;0
SSR;2018;920007549;920007499;SSR_A50;1;;;0;;0;;0
SSR;2018;920007549;920007499;SSR_A59;1;65;;0;;20424;;0
SSR;2018;920007549;920007499;SSR_TOT;;65;;0;484;20424;60;0
SSR;2018;920014099;920030269;SSR_A;;96;16;;762;33871;105;6148
SSR;2018;920014099;920030269;SSR_A50;1;29;;0;;538;;0
SSR;2018;920014099;920030269;SSR_A51;1;45;10;;;21464;;1645
SSR;2018;920014099;920030269;SSR_A52;1;22;6;0;;11869;;4503
SSR;2018;920014099;920030269;SSR_TOT;;96;16;0;762;33871;105;6148
SSR;2018;920016698;930019484;SSR_A;;60;40;;438;18102;64;10523
SSR;2018;920016698;930019484;SSR_A50;1;;;1;;0;;0
SSR;2018;920016698;930019484;SSR_A51;1;30;20;;;8882;;6888
SSR;2018;920016698;930019484;SSR_A52;1;30;20;1;;9220;;3635
SSR;2018;920016698;930019484;SSR_TOT;;60;40;0;438;18102;64;10523
SSR;2018;920024205;920808037;SSR_A;;30;10;;347;10860;6;2210
SSR;2018;920024205;920808037;SSR_A59;1;30;10;0;;10860;;2210
SSR;2018;920024205;920808037;SSR_TOT;;30;10;0;347;10860;6;2210
SSR;2018;920029303;920710654;SSR_A;;75;10;;576;25734;63;2053
SSR;2018;920029303;920710654;SSR_A50;1;;;0;;0;;0
SSR;2018;920029303;920710654;SSR_A59;1;75;10;0;;25734;;2053
SSR;2018;920029303;920710654;SSR_TOT;;75;10;0;576;25734;63;2053
SSR;2018;920100047;750712184;SSR_A;;70;0;;400;20637;82;0
SSR;2018;920100047;750712184;SSR_A59;1;70;0;0;;20637;;0
SSR;2018;920100047;750712184;SSR_TOT;;70;0;0;400;20637;82;0
SSR;2018;920100054;750712184;SSR_A;;70;41;;512;20565;84;9543
SSR;2018;920100054;750712184;SSR_A52;1;70;41;0;;20565;;9543
SSR;2018;920100054;750712184;SSR_E;;12;78;;298;1590;0;12845
SSR;2018;920100054;750712184;SSR_E52;1;12;78;0;;1590;;12845
SSR;2018;920100054;750712184;SSR_TOT;;82;119;0;810;22155;84;22388
SSR;2018;920100062;750712184;SSR_A;;268;33;;2392;84384;209;13487
SSR;2018;920100062;750712184;SSR_A50;1;;;0;;0;;0
SSR;2018;920100062;750712184;SSR_A51;1;51;4;;;15408;;4629
SSR;2018;920100062;750712184;SSR_A53;1;69;15;0;;20963;;6600
SSR;2018;920100062;750712184;SSR_A59;1;148;14;0;;48013;;2258
SSR;2018;920100062;750712184;SSR_TOT;;268;33;0;2392;84384;209;13487
SSR;2018;920120011;750821092;SSR_A;;28;5;;425;6722;3;1020
SSR;2018;920120011;750821092;SSR_A50;1;28;5;0;;35;;86
SSR;2018;920120011;750821092;SSR_A51;1;;;;;5037;;812
SSR;2018;920120011;750821092;SSR_A52;1;;;0;;1517;;100
SSR;2018;920120011;750821092;SSR_A57;1;;;0;;133;;22
SSR;2018;920120011;750821092;SSR_TOT;;28;5;0;425;6722;3;1020
SSR;2018;920150018;750720492;SSR_A;;94;;;1074;28667;16;0
SSR;2018;920150018;750720492;SSR_A50;1;29;;0;;2627;;0
SSR;2018;920150018;750720492;SSR_A55;1;65;;0;;26040;;0
SSR;2018;920150018;750720492;SSR_TOT;;94;;0;1074;28667;16;0
SSR;2018;920150075;780020715;SSR_A;;100;10;;858;31116;44;1028
SSR;2018;920150075;780020715;SSR_A59;1;100;10;0;;31116;;1028
SSR;2018;920150075;780020715;SSR_TOT;;100;10;0;858;31116;44;1028
SSR;2018;920300258;920000809;SSR_A;;80;20;;804;28237;48;8397
SSR;2018;920300258;920000809;SSR_A50;1;30;;0;;11478;;0
SSR;2018;920300258;920000809;SSR_A53;1;50;20;0;;16759;;8397
