BOR,AN,420,FI_EJ,LIT_MED,JLI_MED,SEJHC_MED,SEJ0_MED,JOU_MED,LIT_CHI,JLI_CHI,SEJHC_CHI,SEJ0_CHI,JOU_CHI,LIT_OBS,JLI_OBS,SEJHC_OBS,SEJ0_OBS,JOU_OBS,LIT_MCO,JLI_MCO,SEJHC_MCO,SEJ0_MCO,JOU_MCO,PLA_MED,SEJHP_MED,PLAN_MED,SEJN_MED,SEA_MED,PLA_CHI,SEJHP_CHI,PLA_OBS,SEJHP_OBS,PLAN_OBS,SEJN_OBS,PLA_MCO,SEJHP_MCO,PLAN_MCO,SEJN_MCO,SEA_MCO,PCAR,PDER,PEND,PGAS,PNEU,PPED,PPNE,PRHU,POPH,DEND,DNEU,DPED,DOPH,ACTCLI_PM,ACTCLI_SAG,ACTTEC_PM,ACTTEC_DEN,ACTTEC_SAG,ACTTEC_PNM
MCO,2018,630781839,630000826,43,15695,292,21,2670,150,54750,10095,97,29805,71,25915,2251,27,10138,264,96360,12638,145,42613,4,0,,,650,22,20635,1,180,,,27,20815,,,650,,,,,,,,,,,,,,,,,,,
MCO,2018,630783108,630000867,,,0,0,0,56,20440,559,227,379,,,0,0,0,56,20440,559,227,379,,0,,,0,15,3937,,0,,,15,3937,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,630783538,630780989,14,5110,262,5,4569,,,0,0,0,,,0,0,0,14,5110,262,5,4569,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,349,1,883,8,0,3
MCO,2018,640000162,640780417,301,111025,19235,2214,103174,113,39221,7218,324,37162,35,12775,2555,44,11093,449,163021,29008,2582,151429,21,3527,0,0,26973,21,4889,4,416,,,46,8832,0,0,26973,0,1,1,1,1,1,1,1,0,,,,,140951,12231,152281,919,1426,20341
MCO,2018,640000402,640780813,69,25185,3344,745,21750,,,0,0,0,,,0,0,0,69,25185,3344,745,21750,6,536,,,440,,0,,0,,,6,536,,,440,1,0,1,1,1,1,1,1,0,30,60,2,,8294,2249,20048,,2295,4407
MCO,2018,640000410,640780821,63,19365,3677,797,22855,26,9038,2304,1050,5074,0,0,0,0,0,89,28403,5981,1847,27929,6,140,0,0,936,10,938,0,0,0,0,16,1078,0,0,936,1,1,1,1,1,1,0,1,0,66,115,10,,12969,1237,14586,3,763,652
MCO,2018,640000428,640780839,5,1825,127,3,1337,,,0,0,0,,,0,0,0,5,1825,127,3,1337,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,640000600,640781290,324,115338,21410,5253,97393,118,42279,5591,356,28469,40,14600,3446,484,12452,482,172217,30447,6093,138314,58,4350,2,226,10254,19,4151,5,527,0,0,84,9028,2,226,10254,1,1,1,1,1,1,1,1,1,,,,,96640,5714,110772,420,2926,34631
MCO,2018,640016580,640010658,74,24342,7270,1431,17256,,,0,0,0,,,0,0,0,74,24342,7270,1431,17256,,0,,,5,,0,,0,,,,0,,,5,,,,,,,,,,,,,,,,,,,
MCO,2018,640017646,640017638,32,11680,2213,482,12611,14,5110,828,45,4293,7,2555,467,42,1473,53,19345,3508,569,18377,1,9,0,0,268,6,2287,1,18,,,8,2314,0,0,268,1,0,1,1,0,1,1,0,0,60,,2,,21328,1042,13200,,1480,477
MCO,2018,640018206,640012209,47,17155,3731,1036,15526,123,44895,8919,164,30255,24,8760,1265,24,5046,194,70810,13915,1224,50827,,0,,,5553,33,13829,1,96,,,34,13925,,,5553,,,,,,,,,,,,,,,,,,,
MCO,2018,640780268,640000113,10,3650,421,5,2469,18,6570,511,10,775,,,0,0,0,28,10220,932,15,3244,1,22,,,137,5,9000,,0,,,6,9022,,,137,,,,,,,,,,,,,,,,,,,
MCO,2018,640780490,640000212,43,15695,6213,3023,13907,48,17520,2929,116,8609,,,0,0,0,91,33215,9142,3139,22516,3,21,,,928,20,6991,,0,,,23,7012,,,928,,,,,,,,,,,,,,,,,,,
MCO,2018,640780557,640000238,7,2555,215,5,2310,,,0,0,0,,,0,0,0,7,2555,215,5,2310,,0,,,0,,0,,0,,,,0,,,0,1,0,0,0,0,0,1,0,0,,,,,,,695,,,
MCO,2018,640780623,640000287,15,5475,335,4,4623,,,0,0,0,,,0,0,0,15,5475,335,4,4623,,0,,,0,,0,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,640780672,640000337,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,2,513,,,0,,0,,0,,,2,513,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,640780748,640000360,14,5110,5343,2755,9155,40,14600,2428,11,8697,,,0,0,0,54,19710,7771,2766,17852,1,34,,,1873,30,7233,,0,,,31,7267,,,1873,,,,,,,,,,,,,,,,,,,
MCO,2018,640780938,640000451,45,16425,1955,211,17460,95,34675,4378,61,14792,,,0,0,0,140,51100,6333,272,32252,,0,,,7480,30,6942,,0,,,30,6942,,,7480,,,,,,,,,,,,,,,,,,,
MCO,2018,640780946,640000469,16,5840,1010,30,4901,110,36324,4630,152,15541,52,18980,2028,51,7925,178,61144,7668,233,28367,5,56,,,309,32,9019,3,93,,,40,9168,,,309,,,,,,,,,,,,,,,,,,,
MCO,2018,640780987,640000493,6,1460,4,0,13,18,6570,1140,311,3596,,,0,0,0,24,8030,1144,311,3609,,0,,,0,14,2000,,0,,,14,2000,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,640781225,640000568,147,53655,4182,315,23527,,,0,0,0,,,0,0,0,147,53655,4182,315,23527,2,593,,,8,,0,,0,,,2,593,,,8,,,,,,,,,,,,,,,,,,,
MCO,2018,640781308,640000618,28,10220,1326,1,6202,,,0,0,0,,,0,0,0,28,10220,1326,1,6202,2,1773,,,9,,0,,0,,,2,1773,,,9,,,,,,,,,,,,,,,,,,,
MCO,2018,640787156,640001699,14,5110,257,9,2646,0,0,0,0,0,0,0,0,0,0,14,5110,257,9,2646,0,0,,,27,0,0,0,0,,,0,0,,,27,,,,,,,,,,,,,,,,,,,
MCO,2018,650000045,650780158,78,28470,4527,802,22817,20,7300,931,1,4401,0,0,0,0,0,98,35770,5458,803,27218,7,213,,,1098,6,1462,0,0,,,13,1675,,,1098,1,1,1,1,1,0,1,0,1,141,200,,45,69225,1777,73231,0,318,24394
MCO,2018,650000052,650780166,25,9125,845,25,8044,,,0,0,0,,,0,0,0,25,9125,845,25,8044,2,94,,,0,,0,,0,,,2,94,,,0,1,0,1,0,1,0,0,1,0,,,,,2229,,1829,198,,1922
MCO,2018,650000417,650783160,233,85045,12931,2228,59524,57,20805,3399,1,17138,26,9490,1451,8,5866,316,115340,17781,2237,82528,6,2134,,,14692,8,4588,2,458,,,16,7180,,,14692,1,1,1,1,1,1,1,1,1,181,212,31,240,66646,2592,74006,978,3627,19123
MCO,2018,650002579,650000243,,,214,2,1710,81,29565,4182,141,14735,,,0,0,0,81,29565,4396,143,16445,,0,,,54,29,7925,,0,,,29,7925,,,54,,,,,,,,,,,,,,,,,,,
MCO,2018,650780182,650783160,7,2255,212,1,2319,,,0,0,0,,,0,0,0,7,2255,212,1,2319,2,204,,,7,,0,,0,,,2,204,,,7,,,,,,,,,,,,,,,,,,,
MCO,2018,650780679,650000243,85,31025,4439,676,25515,7,2555,41,11,86,21,7665,1667,71,6229,113,41245,6147,758,31830,,0,,,6318,8,1992,0,0,,,8,1992,,,6318,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,650784218,650780174,39,14235,2423,580,12186,15,5475,1300,4,4985,,,0,0,0,54,19710,3723,584,17171,5,821,0,0,154,6,1966,,0,,,11,2787,0,0,154,1,0,1,1,1,1,1,0,1,210,8,15,300,23498,848,17329,348,1678,4201
MCO,2018,660000084,660780180,459,167535,24257,1837,152087,120,43800,6470,1131,30706,57,20805,3722,233,16679,636,232140,34449,3201,199472,54,3572,,,31859,16,3247,2,1463,,,72,8282,,,31859,,,,,,,,,,,,,,141003,7411,118532,443,4863,66125
MCO,2018,660000167,660780271,20,7300,374,4,5889,,,0,0,0,,,0,0,0,20,7300,374,4,5889,,0,,,0,,0,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,660005182,340000264,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,787,,0,,0,,,,0,,,787,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,660005190,340000264,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,682,,0,,0,,,,0,,,682,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,660005208,340000264,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,984,,0,,0,,,,0,,,984,0,0,0,0,0,0,0,0,0,,,,,1,,2,,,
MCO,2018,660005216,340000264,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,8772,,0,,0,,,,0,,,8772,0,0,0,0,0,0,0,0,0,,,,,221,,695,,,
MCO,2018,660006305,660006297,17,6205,1892,49,7123,97,35405,4864,580,13824,,,0,0,0,114,41610,6756,629,20947,,0,,,802,40,12609,,0,,,40,12609,,,802,,,,,,,,,,,,,,,,,,,
MCO,2018,660009689,660010059,15,5475,268,5,3806,,,0,0,0,,,0,0,0,15,5475,268,5,3806,,0,,,4,,0,,0,,,,0,,,4,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,660780628,660000282,29,10410,1949,407,8402,11,3630,464,11,2404,,,0,0,0,40,14040,2413,418,10806,,0,,,0,15,2403,,0,,,15,2403,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,660780669,660000324,0,0,63,14,104,23,8395,1038,10,2389,49,17885,2854,126,10891,72,26280,3955,150,13384,10,2359,,,0,,0,1,400,,,11,2759,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,660780776,660000399,18,6570,1404,410,4420,18,6570,722,37,3335,,,0,0,0,36,13140,2126,447,7755,,0,,,47,14,1942,,0,,,14,1942,,,47,,,,,,,,,,,,,,,,,,,
MCO,2018,660780784,660000407,48,17160,7021,421,31518,150,52839,5420,62,25870,,,0,0,0,198,69999,12441,483,57388,0,18,,,15224,18,9521,,0,,,18,9539,,,15224,,,,,,,,,,,,,,,,,,,
MCO,2018,660790387,660790379,84,30660,3977,533,20539,127,46355,7542,20,33782,,,0,0,0,211,77015,11519,553,54321,2,2100,,,22246,41,13917,,0,,,43,16017,,,22246,,,,,,,,,,,,,,,,,,,
MCO,2018,670000025,670780055,517,186269,30675,3193,193640,266,95350,12411,120,61538,,,0,0,0,783,281619,43086,3313,255178,80,11956,,,44640,26,5463,,0,,,106,17419,,,44640,1,1,1,1,0,0,1,0,1,25,,,,214435,1,165680,17059,4,47596
MCO,2018,670000033,670780063,57,19081,2421,88,13236,12,4380,362,6,752,,,0,0,0,69,23461,2783,94,13988,38,1180,,,52143,7,640,,0,,,45,1820,,,52143,0,0,1,0,0,0,0,0,0,,,,,30504,,33097,,,3665
MCO,2018,670000157,670780337,287,102413,15553,1762,85278,70,25065,3398,99,14290,63,21245,3275,409,10623,420,148723,22226,2270,110191,7,785,,,11697,23,4726,,0,,,30,5511,,,11697,1,0,1,1,1,1,0,0,1,70,74,83,36,48234,2610,53147,8,11196,10813
MCO,2018,670000165,670780345,131,43820,6398,616,38961,36,13140,1788,43,9282,26,9490,1458,169,4617,193,66450,9644,828,52860,20,3047,,,1987,4,1748,1,585,,,25,5380,,,1987,1,1,1,1,0,1,1,0,0,,,,,30933,,22324,,3068,2678
MCO,2018,670000215,680000643,36,13140,1134,8,9508,,,0,0,0,,,0,0,0,36,13140,1134,8,9508,,0,,,67,,0,,0,,,,0,,,67,0,0,0,0,0,0,0,0,0,,,,,516,,,,,
MCO,2018,670000272,670780543,59,19746,2420,107,16566,14,5110,915,36,3978,16,5840,528,83,1552,89,30696,3863,226,22096,8,688,,,72,4,804,1,166,,,13,1658,,,72,1,0,0,1,0,1,0,0,1,,,,,18025,167,27848,,2416,
MCO,2018,670000306,670780584,46,16790,697,5,15314,,,0,0,0,,,0,0,0,46,16790,697,5,15314,8,1113,,,42,,0,,0,,,8,1113,,,42,0,0,0,0,0,0,0,0,1,,,,,272,,82,,,
MCO,2018,670000397,670017755,135,48393,7280,595,46227,30,10950,1410,24,7588,26,9490,1594,354,4780,191,68833,10284,973,58595,5,45,,,1606,9,4215,,0,,,14,4260,,,1606,1,0,0,1,0,1,0,0,1,,,4,120,26309,85,23938,,3423,1080
MCO,2018,670000405,670017755,28,10220,759,9,11379,,,0,0,0,,,0,0,0,28,10220,759,9,11379,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,6036,70,5120,,842,
MCO,2018,670002187,670000652,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,44266,,0,,0,,,,0,,,44266,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,670009109,670780055,4,1460,58,2,1175,50,16790,2546,747,12683,,,0,0,0,54,18250,2604,749,13858,,0,,,10,9,3479,,0,,,9,3479,,,10,0,0,0,0,0,0,0,0,0,,,,,29635,,18585,,,1423
MCO,2018,670013325,670013317,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,3,4911,,,210,,0,,0,,,3,4911,,,210,,,,,,,,,,,,,,,,,,,
MCO,2018,670013341,670013333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1912,0,0,53,0,0,0,0,,,2,1912,0,0,53,0,0,0,1,0,0,0,0,0,,,,,0,0,0,,,
MCO,2018,670013895,670000652,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,3940,,0,,0,,,,0,,,3940,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,670014042,670013754,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,4,476,,,0,,0,,0,,,4,476,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,670014455,670000652,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,1550,,0,,0,,,,0,,,1550,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,670017458,670017441,30,10950,1040,0,8115,0,0,0,0,0,0,0,0,0,0,30,10950,1040,0,8115,6,195,0,0,1023,0,0,0,0,0,0,6,195,0,0,1023,0,0,0,0,0,0,0,0,0,,,,,1780,,301,,,
MCO,2018,670018068,670017847,23,8395,4332,1400,8859,150,54750,9598,122,33305,24,8400,884,48,3389,197,71545,14814,1570,45553,17,11387,,,1,47,22106,0,18,,,64,33511,,,1,,,,,,,,,,,,,,,,,,,
MCO,2018,670780113,670780055,6,2190,305,12,1887,1,365,105,2,315,58,21170,6398,1909,15662,65,23725,6808,1923,17864,,0,,,71,,0,15,1850,,,15,1850,,,71,0,0,0,0,0,0,0,0,0,,,,,18717,13199,25981,,8462,4766
MCO,2018,670780170,670000116,52,18980,5325,145,16890,79,25235,3275,11,13814,,,0,0,0,131,44215,8600,156,30704,7,3478,,,9187,23,5611,,0,,,30,9089,,,9187,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,670780188,670014604,64,23360,4586,377,17787,40,14600,1883,67,5693,,,0,0,0,104,37960,6469,444,23480,,0,,,124,12,5966,,0,,,12,5966,,,124,0,0,0,0,0,0,0,0,0,,,,,9305,,8418,,,
MCO,2018,670780212,670014604,119,43435,6127,979,36392,38,13870,1861,22,5355,37,13505,2894,110,10131,194,70810,10882,1111,51878,24,544,,,32767,13,6487,,0,,,37,7031,,,32767,0,0,0,0,0,0,0,0,0,,,,,12807,4475,2307,,,
MCO,2018,670780378,670000785,24,8760,1507,9,7952,58,21170,2872,342,9503,,,0,0,0,82,29930,4379,351,17455,6,4681,,,232,24,7002,,0,,,30,11683,,,232,0,1,1,1,0,0,0,1,1,,,,,,,,,,
MCO,2018,670780386,670000199,34,12410,2698,42,9585,36,13140,1465,66,3821,,,0,0,0,70,25550,4163,108,13406,,0,,,459,28,6087,,0,,,28,6087,,,459,,,,,,,,,,,,,,,,,,,
MCO,2018,670783133,670780055,24,8760,839,6,8675,,,0,0,0,,,0,0,0,24,8760,839,6,8675,10,1697,,,3,,0,,0,,,10,1697,,,3,0,0,0,0,0,0,0,0,0,,,,,1248,,7569,0,,0
MCO,2018,670783273,670780055,469,167241,30857,4633,170286,274,100010,9841,100,55013,93,31226,5969,239,22957,836,298477,46667,4972,248256,58,5807,,,16008,24,5142,10,1886,,,92,12835,,,16008,0,0,1,1,1,1,0,0,0,,30,35,,156655,5663,116548,2539,7229,26377
MCO,2018,670795921,670000652,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,21184,,0,,0,,,,0,,,21184,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,670797539,670014604,26,9490,469,25,7384,,,0,0,0,,,0,0,0,26,9490,469,25,7384,6,1779,,,0,,0,,0,,,6,1779,,,0,0,0,0,0,0,0,0,0,0,,,,,3229,,299,,,
MCO,2018,670798636,670014604,30,10950,1131,175,9386,5,1825,50,0,55,,,0,0,0,35,12775,1181,175,9441,1,323,,,700,5,1459,,0,,,6,1782,,,700,0,0,0,0,0,0,0,0,0,,,,,14601,2685,17329,,291,
MCO,2018,670799667,670000652,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,15296,,0,,0,,,,0,,,15296,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,680000122,680020336,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,10,1048,,,0,,0,,0,,,10,1048,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,680000320,680000643,89,32485,9105,2320,27846,66,24090,3462,408,10140,48,17520,1886,47,8219,203,74095,14453,2775,46205,,0,,,83,24,10308,,0,,,24,10308,,,83,,,,,,,,,,,,,,,,,,,
MCO,2018,680000338,680000114,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,25654,,0,,0,,,,0,,,25654,,,,,,,,,,,,,,,,,,,
MCO,2018,680000494,680000643,32,11680,2707,10,10939,134,48910,7262,12,27337,,,0,0,0,166,60590,9969,22,38276,,0,,,1163,36,12855,,0,,,36,12855,,,1163,,,,,,,,,,,,,,,,,,,
MCO,2018,680000544,680020336,58,20456,2177,159,17790,18,6570,1139,59,5023,14,5110,679,156,1823,90,32136,3995,374,24636,8,605,,,517,7,639,0,135,,,15,1379,,,517,0,1,0,0,0,0,0,0,1,,,,,14337,234,35214,,2656,3089
MCO,2018,680000577,680000411,45,16425,934,9,14929,,,0,0,0,,,0,0,0,45,16425,934,9,14929,9,2019,0,0,16,,0,,0,,,9,2019,0,0,16,0,0,0,0,0,0,0,0,0,,,,,12221,0,9594,0,0,2488
MCO,2018,680000601,680020336,41,14965,1412,5,13350,,,115,5,312,12,4380,645,61,1947,53,19345,2172,71,15609,,0,,,18,14,1712,2,215,,,16,1927,,,18,0,1,0,1,0,0,1,1,0,,,,,16531,1186,14065,,1522,410
MCO,2018,680000684,680000973,470,168414,22597,2247,139852,270,97644,13465,1686,57889,61,22265,3965,602,13745,801,288323,40027,4535,211486,36,6310,,,44648,34,7517,,0,,,70,13827,,,44648,1,1,1,1,1,1,1,1,1,126,,63,378,181356,11808,109370,2589,4444,58812
MCO,2018,680000700,680001005,42,15330,1338,214,13542,,,0,0,0,,,0,0,0,42,15330,1338,214,13542,4,481,,,120,3,1637,1,4,,,8,2122,,,120,1,1,0,0,0,0,1,0,1,,,,130,13163,1789,7711,,3966,1393
MCO,2018,680000874,680001179,8,2816,933,1,1721,,,0,0,0,,,0,0,0,8,2816,933,1,1721,,0,,,0,,0,,0,,,,0,,,0,,,,,,,,,,,,,,785,,,,,
MCO,2018,680000882,680000643,18,6570,284,5,4267,,,0,0,0,,,0,0,0,18,6570,284,5,4267,7,898,,,9,,0,,0,,,7,898,,,9,0,0,0,0,0,0,0,0,0,,,,,92,,2,,,
MCO,2018,680001195,680000643,115,40815,5740,825,36664,59,21535,2349,114,11628,20,7300,741,27,2735,194,69650,8830,966,51027,,0,,,0,29,8911,,162,,,29,9073,,,0,1,0,1,1,0,1,1,1,0,,,,,33421,1533,55885,,2775,5705
MCO,2018,680004546,680020336,496,178132,22613,1600,154897,158,58624,7907,432,42030,70,25550,5040,180,20002,724,262306,35560,2212,216929,48,2653,,,69921,36,7524,15,1992,,,99,12169,,,69921,1,1,1,1,1,1,1,1,1,,,,,207855,3338,187600,855,5593,23927
MCO,2018,680004553,680020336,12,2952,609,1,2308,,,0,0,0,,,0,0,0,12,2952,609,1,2308,6,883,,,26,,0,,0,,,6,883,,,26,0,0,0,0,0,0,0,0,0,,,,,1256,,10114,,,
MCO,2018,680004579,680000973,25,9125,589,1,8934,,,0,0,0,,,0,0,0,25,9125,589,1,8934,10,1651,,,78,,0,,0,,,10,1651,,,78,1,1,0,0,1,0,0,0,0,,,,,690,,555,,,
MCO,2018,680010824,670000652,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,17451,,0,,0,,,,0,,,17451,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,680013778,670000652,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,18810,,0,,0,,,,0,,,18810,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,680020088,680020062,59,21535,1774,37,11920,58,21170,954,46,3222,0,0,0,0,0,117,42705,2728,83,15142,0,0,0,0,706,12,3045,0,0,0,0,12,3045,0,0,706,1,0,0,0,0,0,0,0,0,,,,,3465,,,,,
MCO,2018,690000013,690780036,63,22995,3083,465,20545,,,0,0,0,14,5110,1218,14,4096,77,28105,4301,479,24641,5,921,2,230,55,,0,5,169,,,12,1090,2,230,55,1,0,1,1,1,1,1,0,1,70,30,27,170,11753,4703,13404,1,842,257
MCO,2018,690000021,690780044,22,8030,561,7,5703,,,0,0,0,33,12045,2446,608,7118,55,20075,3007,615,12821,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,5298,3778,4208,,3843,
MCO,2018,690000047,690780069,20,7300,352,6,5925,,,0,0,0,,,0,0,0,20,7300,352,6,5925,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,690000088,690780101,22,8030,200,7,6260,,,0,0,0,,,0,0,0,22,8030,200,7,6260,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,1026,,2464,,,
MCO,2018,690000245,690780432,58,21170,1950,7,17652,,,0,0,0,,,0,0,0,58,21170,1950,7,17652,2,229,,,0,,0,,0,,,2,229,,,0,0,0,0,1,0,0,0,0,0,,,,,1410,,,,,
MCO,2018,690000427,750721334,59,15055,823,8,10099,42,15330,1320,35,7913,,,0,0,0,101,30385,2143,43,18012,5,901,,,210,,0,,0,,,5,901,,,210,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,690000575,690782222,320,111670,20175,1724,97686,61,24885,3722,111,16653,38,13689,3025,104,12249,419,150244,26922,1939,126588,10,1461,,,7364,13,6124,1,1196,,,24,8781,,,7364,,,,,,,,,,73,91,77,112,73941,6853,73506,710,7411,16345
MCO,2018,690000583,690782230,15,5475,327,6,4776,,,0,0,0,,,0,0,0,15,5475,327,6,4776,,0,,,0,,0,,0,,,,0,,,0,0,0,1,0,0,0,0,0,0,,,,,626,,,,,
MCO,2018,690000591,690782248,15,5475,295,6,4320,,,0,0,0,,,0,0,0,15,5475,295,6,4320,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,690000617,690031455,15,5475,448,7,5269,,,0,0,0,,,0,0,0,15,5475,448,7,5269,,0,,,0,,0,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,690000625,690782271,60,21900,4295,560,23616,,,0,0,0,,,0,0,0,60,21900,4295,560,23616,4,730,,,205,5,548,1,52,,,10,1330,,,205,1,1,1,1,1,1,1,1,1,,,,,21140,2759,25888,1,1578,5682
MCO,2018,690000633,690043237,10,3650,296,6,2629,,,0,0,0,,,0,0,0,10,3650,296,6,2629,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,690000773,690782925,28,10220,1010,6,9412,,,0,0,0,,,0,0,0,28,10220,1010,6,9412,,0,,,0,,0,,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,690000880,690783220,189,66615,8352,122,51689,71,24765,4069,64,18849,,,0,0,0,260,91380,12421,186,70538,77,3174,,,89035,9,4572,,0,,,86,7746,,,89035,0,1,0,1,0,1,1,0,0,,,,,83617,,33411,171,,
MCO,2018,690007539,690781810,182,66430,10819,1706,58494,72,23119,5351,339,16230,115,41975,8264,1007,34385,369,131524,24434,3052,109109,40,11645,,,5403,26,4884,14,2062,,,80,18591,,,5403,1,1,1,1,1,1,1,1,1,79,92,92,,115606,16144,62675,371,9761,55121
MCO,2018,690019849,690781810,42,14355,799,67,7520,,,0,0,0,,,0,0,0,42,14355,799,67,7520,12,686,,,2045,,0,,0,,,12,686,,,2045,0,0,0,0,0,1,0,0,0,,,50,,2241,,594,,,2046
MCO,2018,690022108,690000724,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,15216,,0,,0,,,,0,,,15216,,,,,,,,,,,,,,,,,,,
MCO,2018,690022959,690000732,18,6570,370,9,5258,36,13104,2202,40,5797,53,19345,3685,55,18055,107,39019,6257,104,29110,0,0,,,388,29,5918,2,377,,,31,6295,,,388,0,0,0,0,0,0,0,0,0,,,,,,,,,,
MCO,2018,690023239,690000146,9,2727,365,6,1584,117,42705,6468,8,18365,,,0,0,0,126,45432,6833,14,19949,,0,,,29,48,10760,,0,,,48,10760,,,29,,,,,,,,,,,,,,,,,,,
MCO,2018,690023411,690000252,79,28835,4991,1420,29183,179,65335,11298,1282,34755,,,0,0,0,258,94170,16289,2702,63938,,0,,,21723,64,19738,,0,,,64,19738,,,21723,,,,,,,,,,,,,,,,,,,
MCO,2018,690029186,690027099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2530,0,0,0,0,0,0,0,0,0,9,2530,0,0,0,,,,,,,,,,,,,,,,,,,
MCO,2018,690042080,690000732,,,0,0,0,,,0,0,0,11,4015,633,18,2388,11,4015,633,18,2388,,0,,,1,0,24,0,1,0,0,0,25,0,0,1,0,0,0,0,0,1,0,0,0,,,1,,0,0,,,,
MCO,2018,690043476,690000146,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,0,,,0,12,2439,,0,,,12,2439,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,690780093,750821092,61,24905,3404,170,17931,0,9449,1244,41,5072,,,0,0,0,61,34354,4648,211,23003,5,24,,,76,13,2067,,0,,,18,2091,,,76,1,1,0,1,0,0,1,0,1,,,,44,33964,0,41848,1367,,5989
MCO,2018,690780150,690000104,25,9125,589,0,6633,,,0,0,0,11,4015,520,0,1943,36,13140,1109,0,8576,,0,,,0,,0,,0,,,,0,,,0,0,0,0,1,1,0,0,1,0,,,,,5128,465,1857,,1178,
MCO,2018,690780200,690000112,,,0,0,0,,6775,479,173,1204,,,0,0,0,,6775,479,173,1204,,0,,,0,10,385,,0,,,10,385,,,0,,,,,,,,,,,,,,,,,,,
MCO,2018,690780226,690039870,0,0,0,0,0,3,1095,0,0,0,0,0,0,0,0,3,1095,0,0,0,0,0,0,0,0,14,2668,0,0,0,0,14,2668,0,0,0,,,,,,,,,,,,,,,,,,,
MCO,2018,690780259,690030457,,,0,0,0,35,11795,1557,0,3990,,,0,0,0,35,11795,1557,0,3990,0,0,,,0,20,7033,0,0,,,20,7033,,,0,,,,,,,,,,,,,,,,,,,
